target_chromo	target_window_start	target_window_end	target_id	count	target_strand	sno_id	sno_window_start	sno_window_end	mean_score	min_score	max_score
chr9	36963290	36963305	ENSG00000196092	3	-	ENSG00000207442_SNORD116-6(+)	5	20	0.993	0.987	0.999
chr9	36964944	36964959	ENSG00000196092	3	-	ENSG00000251815_SNORD116-26(+)	63	78	0.988	0.985	0.991
chr9	36966426	36966441	ENSG00000196092	3	-	ENSG00000207245_SNORD116-29(+)	62	77	0.986	0.981	0.989
chr9	36966427	36966442	ENSG00000196092	3	-	ENSG00000251815_SNORD116-26(+)	76	91	0.986	0.982	0.992
chr9	36969668	36969683	ENSG00000196092	3	-	ENSG00000251815_SNORD116-26(+)	77	92	0.983	0.98	0.987
chr9	36973683	36973698	ENSG00000196092	3	-	ENSG00000206727_SNORD116-9(+)	6	21	0.992	0.983	0.997
chr9	36973683	36973698	ENSG00000196092	3	-	ENSG00000207014_SNORD116-3(+)	6	21	0.992	0.983	0.997
chr9	36973683	36973698	ENSG00000196092	3	-	ENSG00000207133_SNORD116-7(+)	6	21	0.992	0.983	0.997
chr9	36973683	36973698	ENSG00000196092	3	-	ENSG00000207191_SNORD116-5(+)	6	21	0.992	0.983	0.997
chr9	36986073	36986088	ENSG00000196092	3	-	ENSG00000207174_SNORD116-15(+)	66	81	0.985	0.98	0.993
chr9	36991262	36991277	ENSG00000196092	3	-	ENSG00000252277_SNORD116-30(+)	52	67	0.99	0.987	0.994
chr9	36996533	36996548	ENSG00000196092	3	-	ENSG00000202498_SNORD116(-)	14	29	0.983	0.982	0.986
chr9	36996536	36996551	ENSG00000196092	3	-	ENSG00000252985_SNORD116(+)	12	27	0.983	0.981	0.987
chr9	36999314	36999329	ENSG00000196092	3	-	ENSG00000207001_SNORD116-2(+)	6	21	0.997	0.993	0.999
chr9	36999314	36999329	ENSG00000196092	3	-	ENSG00000207063_SNORD116-1(+)	6	21	0.992	0.983	0.999
chr9	36999390	36999406	ENSG00000196092	4	-	ENSG00000278715_SNORD116-20(+)	65	81	0.986	0.98	0.992
chr9	37001399	37001416	ENSG00000196092	5	-	ENSG00000207197_SNORD116-12(+)	62	79	0.994	0.99	0.995
chr9	37001400	37001416	ENSG00000196092	4	-	ENSG00000200661_SNORD116-10(+)	73	89	0.99	0.981	0.998
chr9	37002136	37002152	ENSG00000196092	4	-	ENSG00000207197_SNORD116-12(+)	59	75	0.988	0.984	0.994
chr9	37006617	37006632	ENSG00000196092	3	-	ENSG00000207001_SNORD116-2(+)	56	71	0.99	0.987	0.996
chr9	37006617	37006632	ENSG00000196092	3	-	ENSG00000207442_SNORD116-6(+)	57	72	0.99	0.987	0.996
chr9	37006617	37006632	ENSG00000196092	3	-	ENSG00000275529_SNORD116-4(+)	57	72	0.99	0.987	0.996
chr9	37012628	37012643	ENSG00000196092	3	-	ENSG00000251815_SNORD116-26(+)	68	83	0.985	0.98	0.992
chr9	37014415	37014430	ENSG00000196092	3	-	ENSG00000251896_SNORD116-27(+)	60	75	0.987	0.984	0.991
chr9	37017671	37017686	ENSG00000196092	3	-	ENSG00000212553_SNORD116(-)	6	21	0.993	0.99	0.997
chr9	37023983	37023999	ENSG00000196092	4	-	ENSG00000251815_SNORD116-26(+)	72	88	0.984	0.982	0.985
chr9	37023984	37023999	ENSG00000196092	3	-	ENSG00000251896_SNORD116-27(+)	69	84	0.984	0.981	0.987
chr9	37023984	37023999	ENSG00000196092	3	-	ENSG00000252326_SNORD116-25(+)	69	84	0.985	0.981	0.99
chr9	90808269	90808284	ENSG00000165025	3	+	ENSG00000206621_SNORD116-14(+)	23	38	0.99	0.985	0.994
chr9	90808269	90808284	ENSG00000165025	3	+	ENSG00000206656_SNORD116-17(+)	23	38	0.99	0.985	0.994
chr9	90808269	90808284	ENSG00000165025	3	+	ENSG00000206688_SNORD116-18(+)	23	38	0.99	0.985	0.994
chr9	90808269	90808284	ENSG00000165025	3	+	ENSG00000207174_SNORD116-15(+)	23	38	0.99	0.985	0.994
chr9	90808269	90808284	ENSG00000165025	3	+	ENSG00000207197_SNORD116-12(+)	23	38	0.99	0.985	0.994
chr9	90808269	90808284	ENSG00000165025	3	+	ENSG00000207460_SNORD116-19(+)	23	38	0.99	0.985	0.994
chr9	90808269	90808284	ENSG00000165025	3	+	ENSG00000275127_SNORD116-22(+)	23	38	0.99	0.985	0.994
chr9	90808269	90808284	ENSG00000165025	3	+	ENSG00000277785_SNORD116-21(+)	23	38	0.99	0.985	0.994
chr9	90808269	90808284	ENSG00000165025	3	+	ENSG00000278715_SNORD116-20(+)	23	38	0.99	0.985	0.994
chr9	90815284	90815299	ENSG00000165025	3	+	ENSG00000252985_SNORD116(+)	37	52	0.991	0.981	0.999
chr9	90821649	90821664	ENSG00000165025	3	+	ENSG00000252326_SNORD116-25(+)	61	76	0.985	0.98	0.989
chr9	90822099	90822114	ENSG00000165025	3	+	ENSG00000212553_SNORD116(-)	6	21	0.991	0.989	0.992
chr9	90829263	90829278	ENSG00000165025	3	+	ENSG00000206609_SNORD116-11(+)	61	76	0.99	0.983	0.996
chr9	90846274	90846289	ENSG00000165025	3	+	ENSG00000252326_SNORD116-25(+)	60	75	0.982	0.981	0.984
chr9	90849119	90849134	ENSG00000165025	3	+	ENSG00000212553_SNORD116(-)	6	21	0.994	0.993	0.995
chr9	90851563	90851578	ENSG00000165025	3	+	ENSG00000206727_SNORD116-9(+)	6	21	0.989	0.984	0.995
chr9	90851563	90851578	ENSG00000165025	3	+	ENSG00000207014_SNORD116-3(+)	6	21	0.989	0.984	0.995
chr9	90851563	90851578	ENSG00000165025	3	+	ENSG00000207133_SNORD116-7(+)	6	21	0.989	0.984	0.995
chr9	90851563	90851578	ENSG00000165025	3	+	ENSG00000207191_SNORD116-5(+)	6	21	0.989	0.984	0.995
chr9	90857962	90857979	ENSG00000165025	5	+	ENSG00000212553_SNORD116(-)	64	81	0.989	0.985	0.998
chr9	90864997	90865013	ENSG00000165025	4	+	ENSG00000278123_SNORD116-28(+)	50	66	0.985	0.981	0.993
chr9	90871276	90871291	ENSG00000165025	3	+	ENSG00000252277_SNORD116-30(+)	54	69	0.989	0.984	0.994
chr9	90871673	90871688	ENSG00000165025	3	+	ENSG00000202498_SNORD116(-)	75	90	0.992	0.984	0.997
chr9	90889683	90889698	ENSG00000165025	3	+	ENSG00000252326_SNORD116-25(+)	60	75	0.991	0.989	0.994
chr9	90895183	90895198	ENSG00000165025	3	+	ENSG00000252326_SNORD116-25(+)	61	76	0.993	0.983	0.998
chrX	28588537	28588554	ENSG00000169306	5	+	ENSG00000212553_SNORD116(-)	73	90	0.984	0.98	0.993
chrX	28589299	28589314	ENSG00000169306	3	+	ENSG00000207279_SNORD116-24(+)	60	75	0.986	0.982	0.989
chrX	28589300	28589315	ENSG00000169306	3	+	ENSG00000207197_SNORD116-12(+)	59	74	0.991	0.989	0.993
chrX	28589300	28589315	ENSG00000169306	3	+	ENSG00000278715_SNORD116-20(+)	59	74	0.987	0.984	0.991
chrX	28589734	28589749	ENSG00000169306	3	+	ENSG00000212553_SNORD116(-)	6	21	0.987	0.984	0.993
chrX	28599867	28599882	ENSG00000169306	3	+	ENSG00000206727_SNORD116-9(+)	74	89	0.994	0.993	0.995
chrX	28599867	28599882	ENSG00000169306	3	+	ENSG00000207001_SNORD116-2(+)	74	89	0.994	0.993	0.995
chrX	28599867	28599882	ENSG00000169306	3	+	ENSG00000207014_SNORD116-3(+)	74	89	0.994	0.993	0.995
chrX	28599867	28599882	ENSG00000169306	3	+	ENSG00000207063_SNORD116-1(+)	74	89	0.994	0.993	0.995
chrX	28599867	28599882	ENSG00000169306	3	+	ENSG00000207093_SNORD116-8(+)	74	89	0.994	0.993	0.995
chrX	28599867	28599882	ENSG00000169306	3	+	ENSG00000207442_SNORD116-6(+)	75	90	0.993	0.991	0.995
chrX	28600499	28600514	ENSG00000169306	3	+	ENSG00000252985_SNORD116(+)	54	69	0.987	0.986	0.988
chrX	28618011	28618026	ENSG00000169306	3	+	ENSG00000202498_SNORD116(-)	75	90	0.992	0.988	0.996
chrX	28618984	28619001	ENSG00000169306	5	+	ENSG00000252326_SNORD116-25(+)	60	77	0.989	0.984	0.996
chrX	28634950	28634965	ENSG00000169306	3	+	ENSG00000252326_SNORD116-25(+)	63	78	0.983	0.982	0.983
chrX	28649817	28649832	ENSG00000169306	3	+	ENSG00000278123_SNORD116-28(+)	60	75	0.989	0.983	0.995
chrX	28658580	28658595	ENSG00000169306	3	+	ENSG00000278123_SNORD116-28(+)	62	77	0.986	0.982	0.988
chrX	28659445	28659460	ENSG00000169306	3	+	ENSG00000206609_SNORD116-11(+)	4	19	0.989	0.983	0.997
chrX	28659445	28659460	ENSG00000169306	3	+	ENSG00000207137_SNORD116-13(+)	4	19	0.989	0.983	0.997
chrX	28659445	28659460	ENSG00000169306	3	+	ENSG00000207197_SNORD116-12(+)	4	19	0.989	0.983	0.997
chrX	28659576	28659591	ENSG00000169306	3	+	ENSG00000275529_SNORD116-4(+)	67	82	0.99	0.987	0.993
chrX	28662849	28662864	ENSG00000169306	3	+	ENSG00000207137_SNORD116-13(+)	61	76	0.989	0.982	0.995
chrX	28666069	28666084	ENSG00000169306	3	+	ENSG00000252985_SNORD116(+)	27	42	0.993	0.991	0.995
chrX	28667757	28667772	ENSG00000169306	3	+	ENSG00000207001_SNORD116-2(+)	74	89	0.983	0.981	0.985
chrX	28667757	28667772	ENSG00000169306	3	+	ENSG00000207063_SNORD116-1(+)	74	89	0.983	0.981	0.985
chrX	28667757	28667772	ENSG00000169306	3	+	ENSG00000207442_SNORD116-6(+)	75	90	0.982	0.981	0.984
chrX	28667757	28667773	ENSG00000169306	4	+	ENSG00000206727_SNORD116-9(+)	73	89	0.984	0.981	0.985
chrX	28667757	28667773	ENSG00000169306	4	+	ENSG00000207014_SNORD116-3(+)	73	89	0.984	0.981	0.985
chrX	28667757	28667773	ENSG00000169306	4	+	ENSG00000207093_SNORD116-8(+)	73	89	0.984	0.981	0.985
chrX	28667757	28667773	ENSG00000169306	4	+	ENSG00000207133_SNORD116-7(+)	73	89	0.989	0.984	0.992
chrX	28667757	28667773	ENSG00000169306	4	+	ENSG00000207191_SNORD116-5(+)	73	89	0.989	0.984	0.992
chrX	28675708	28675724	ENSG00000169306	4	+	ENSG00000206609_SNORD116-11(+)	63	79	0.985	0.983	0.987
chrX	28675708	28675724	ENSG00000169306	4	+	ENSG00000278715_SNORD116-20(+)	63	79	0.988	0.984	0.991
chrX	28678189	28678204	ENSG00000169306	3	+	ENSG00000251896_SNORD116-27(+)	61	76	0.992	0.983	0.997
chrX	28680866	28680881	ENSG00000169306	3	+	ENSG00000252985_SNORD116(+)	47	62	0.987	0.982	0.989
chrX	28682372	28682387	ENSG00000169306	3	+	ENSG00000251896_SNORD116-27(+)	76	91	0.985	0.982	0.991
chrX	28682372	28682387	ENSG00000169306	3	+	ENSG00000252326_SNORD116-25(+)	76	91	0.985	0.982	0.991
chrX	28689310	28689325	ENSG00000169306	3	+	ENSG00000207133_SNORD116-7(+)	75	90	0.991	0.986	0.996
chrX	28689310	28689325	ENSG00000169306	3	+	ENSG00000207191_SNORD116-5(+)	75	90	0.991	0.986	0.996
chrX	28706461	28706476	ENSG00000169306	3	+	ENSG00000251896_SNORD116-27(+)	59	74	0.986	0.983	0.991
chrX	28711355	28711370	ENSG00000169306	3	+	ENSG00000251815_SNORD116-26(+)	63	78	0.983	0.981	0.985
chrX	28711355	28711370	ENSG00000169306	3	+	ENSG00000252326_SNORD116-25(+)	59	74	0.989	0.985	0.991
chrX	28715804	28715819	ENSG00000169306	3	+	ENSG00000207063_SNORD116-1(+)	6	21	0.992	0.988	0.997
chrX	28733333	28733348	ENSG00000169306	3	+	ENSG00000202498_SNORD116(-)	75	90	0.986	0.98	0.99
chrX	28748971	28748987	ENSG00000169306	4	+	ENSG00000212553_SNORD116(-)	68	84	0.986	0.982	0.994
chrX	28750617	28750633	ENSG00000169306	4	+	ENSG00000207001_SNORD116-2(+)	61	77	0.988	0.98	0.996
chrX	28759388	28759403	ENSG00000169306	3	+	ENSG00000206609_SNORD116-11(+)	5	20	0.992	0.987	0.999
chrX	28759388	28759403	ENSG00000169306	3	+	ENSG00000207137_SNORD116-13(+)	5	20	0.992	0.987	0.999
chrX	28759388	28759403	ENSG00000169306	3	+	ENSG00000207197_SNORD116-12(+)	5	20	0.992	0.987	0.999
chrX	28774892	28774907	ENSG00000169306	3	+	ENSG00000206609_SNORD116-11(+)	4	19	0.988	0.981	0.998
chrX	28774892	28774907	ENSG00000169306	3	+	ENSG00000207137_SNORD116-13(+)	4	19	0.988	0.981	0.998
chrX	28774892	28774907	ENSG00000169306	3	+	ENSG00000207197_SNORD116-12(+)	4	19	0.988	0.981	0.998
chrX	28800536	28800551	ENSG00000169306	3	+	ENSG00000206609_SNORD116-11(+)	66	81	0.987	0.983	0.989
chrX	28800945	28800960	ENSG00000169306	3	+	ENSG00000251896_SNORD116-27(+)	76	91	0.985	0.982	0.991
chrX	28800945	28800960	ENSG00000169306	3	+	ENSG00000252326_SNORD116-25(+)	76	91	0.985	0.982	0.991
chrX	28836732	28836748	ENSG00000169306	4	+	ENSG00000207375_SNORD116-23(+)	3	19	0.992	0.984	0.998
chrX	28866089	28866104	ENSG00000169306	3	+	ENSG00000206609_SNORD116-11(+)	61	76	0.989	0.982	0.996
chrX	28876386	28876401	ENSG00000169306	3	+	ENSG00000252326_SNORD116-25(+)	61	76	0.993	0.985	0.998
chrX	28889735	28889751	ENSG00000169306	4	+	ENSG00000200661_SNORD116-10(+)	42	58	0.993	0.988	0.998
chrX	28892986	28893001	ENSG00000169306	3	+	ENSG00000206621_SNORD116-14(+)	61	76	0.982	0.981	0.985
chrX	28892986	28893001	ENSG00000169306	3	+	ENSG00000207001_SNORD116-2(+)	63	78	0.987	0.981	0.995
chrX	28899885	28899900	ENSG00000169306	3	+	ENSG00000207245_SNORD116-29(+)	60	75	0.989	0.985	0.993
chrX	28902234	28902250	ENSG00000169306	4	+	ENSG00000251815_SNORD116-26(+)	80	96	0.988	0.983	0.992
chrX	28902234	28902251	ENSG00000169306	5	+	ENSG00000207245_SNORD116-29(+)	66	83	0.991	0.983	0.996
chrX	28902234	28902251	ENSG00000169306	5	+	ENSG00000251896_SNORD116-27(+)	75	92	0.989	0.983	0.996
chrX	28902234	28902251	ENSG00000169306	5	+	ENSG00000252277_SNORD116-30(+)	68	85	0.991	0.98	0.997
chrX	28902234	28902251	ENSG00000169306	5	+	ENSG00000252326_SNORD116-25(+)	75	92	0.989	0.983	0.996
chrX	28902452	28902467	ENSG00000169306	3	+	ENSG00000275529_SNORD116-4(+)	76	91	0.992	0.987	0.996
chrX	28906344	28906360	ENSG00000169306	4	+	ENSG00000200661_SNORD116-10(+)	70	86	0.986	0.98	0.993
chrX	28918548	28918565	ENSG00000169306	5	+	ENSG00000207093_SNORD116-8(+)	6	23	0.99	0.985	0.998
chrX	28918548	28918565	ENSG00000169306	5	+	ENSG00000207442_SNORD116-6(+)	6	23	0.99	0.985	0.998
chrX	28930012	28930028	ENSG00000169306	4	+	ENSG00000206727_SNORD116-9(+)	61	77	0.985	0.981	0.989
chrX	28930012	28930028	ENSG00000169306	4	+	ENSG00000207014_SNORD116-3(+)	61	77	0.985	0.981	0.989
chrX	28930012	28930028	ENSG00000169306	4	+	ENSG00000207093_SNORD116-8(+)	61	77	0.985	0.981	0.989
chrX	28930012	28930028	ENSG00000169306	4	+	ENSG00000207133_SNORD116-7(+)	61	77	0.985	0.981	0.989
chrX	28930012	28930028	ENSG00000169306	4	+	ENSG00000207191_SNORD116-5(+)	61	77	0.985	0.981	0.989
chrX	28950696	28950711	ENSG00000169306	3	+	ENSG00000252985_SNORD116(+)	2	17	0.985	0.982	0.988
chrX	28961627	28961643	ENSG00000169306	4	+	ENSG00000200661_SNORD116-10(+)	74	90	0.989	0.981	0.997
chrX	28961628	28961645	ENSG00000169306	5	+	ENSG00000207197_SNORD116-12(+)	62	79	0.992	0.98	0.998
chrX	28977254	28977269	ENSG00000169306	3	+	ENSG00000278123_SNORD116-28(+)	68	83	0.989	0.983	0.993
chrX	28978227	28978242	ENSG00000169306	3	+	ENSG00000212553_SNORD116(-)	5	20	0.985	0.982	0.987
chrX	28981259	28981274	ENSG00000169306	3	+	ENSG00000207093_SNORD116-8(+)	6	21	0.99	0.981	0.996
chrX	29004162	29004177	ENSG00000169306	3	+	ENSG00000207137_SNORD116-13(+)	61	76	0.987	0.985	0.989
chrX	29009212	29009227	ENSG00000169306	3	+	ENSG00000206609_SNORD116-11(+)	64	79	0.987	0.981	0.993
chrX	29020029	29020044	ENSG00000169306	3	+	ENSG00000207245_SNORD116-29(+)	62	77	0.987	0.984	0.989
chrX	29049359	29049374	ENSG00000169306	3	+	ENSG00000251815_SNORD116-26(+)	66	81	0.984	0.981	0.986
chrX	29068711	29068726	ENSG00000169306	3	+	ENSG00000206656_SNORD116-17(+)	61	76	0.988	0.984	0.995
chrX	29068711	29068726	ENSG00000169306	3	+	ENSG00000206688_SNORD116-18(+)	61	76	0.988	0.984	0.995
chrX	29068711	29068726	ENSG00000169306	3	+	ENSG00000207174_SNORD116-15(+)	61	76	0.988	0.984	0.995
chrX	29068711	29068726	ENSG00000169306	3	+	ENSG00000207263_SNORD116-16(+)	61	76	0.988	0.984	0.995
chrX	29068711	29068726	ENSG00000169306	3	+	ENSG00000207460_SNORD116-19(+)	61	76	0.988	0.984	0.995
chrX	29068711	29068726	ENSG00000169306	3	+	ENSG00000275127_SNORD116-22(+)	61	76	0.988	0.984	0.995
chrX	29068711	29068726	ENSG00000169306	3	+	ENSG00000277785_SNORD116-21(+)	61	76	0.988	0.984	0.995
chrX	29069813	29069828	ENSG00000169306	3	+	ENSG00000200661_SNORD116-10(+)	42	57	0.99	0.981	0.995
chrX	29084008	29084023	ENSG00000169306	3	+	ENSG00000212553_SNORD116(-)	4	19	0.987	0.982	0.992
chrX	29084748	29084763	ENSG00000169306	3	+	ENSG00000212553_SNORD116(-)	4	19	0.988	0.982	0.998
chrX	29091744	29091761	ENSG00000169306	5	+	ENSG00000252326_SNORD116-25(+)	59	76	0.991	0.986	0.995
chrX	29109399	29109414	ENSG00000169306	3	+	ENSG00000202498_SNORD116(-)	63	78	0.994	0.991	0.995
chrX	29123093	29123109	ENSG00000169306	4	+	ENSG00000252277_SNORD116-30(+)	68	84	0.987	0.98	0.996
chrX	29123094	29123109	ENSG00000169306	3	+	ENSG00000207245_SNORD116-29(+)	66	81	0.989	0.983	0.996
chrX	29123094	29123109	ENSG00000169306	3	+	ENSG00000251896_SNORD116-27(+)	75	90	0.988	0.984	0.991
chrX	29123094	29123109	ENSG00000169306	3	+	ENSG00000252326_SNORD116-25(+)	75	90	0.988	0.984	0.991
chrX	29136655	29136670	ENSG00000169306	3	+	ENSG00000212553_SNORD116(-)	75	90	0.988	0.985	0.992
chrX	29139124	29139139	ENSG00000169306	3	+	ENSG00000207245_SNORD116-29(+)	46	61	0.987	0.981	0.996
chrX	29139125	29139140	ENSG00000169306	3	+	ENSG00000251896_SNORD116-27(+)	43	58	0.991	0.987	0.996
chrX	29139125	29139140	ENSG00000169306	3	+	ENSG00000252326_SNORD116-25(+)	43	58	0.991	0.987	0.996
chrX	29139905	29139920	ENSG00000169306	3	+	ENSG00000207245_SNORD116-29(+)	52	67	0.988	0.986	0.991
chrX	29180201	29180216	ENSG00000169306	3	+	ENSG00000212553_SNORD116(-)	67	82	0.989	0.986	0.994
chrX	29182378	29182393	ENSG00000169306	3	+	ENSG00000251815_SNORD116-26(+)	68	83	0.992	0.99	0.995
chrX	29182378	29182393	ENSG00000169306	3	+	ENSG00000252326_SNORD116-25(+)	64	79	0.989	0.984	0.993
chrX	29194568	29194583	ENSG00000169306	3	+	ENSG00000207133_SNORD116-7(+)	75	90	0.984	0.983	0.987
chrX	29194568	29194583	ENSG00000169306	3	+	ENSG00000207191_SNORD116-5(+)	75	90	0.984	0.983	0.987
chrX	29203059	29203074	ENSG00000169306	3	+	ENSG00000207137_SNORD116-13(+)	61	76	0.986	0.982	0.989
chrX	29225856	29225871	ENSG00000169306	3	+	ENSG00000252326_SNORD116-25(+)	61	76	0.991	0.986	0.995
chrX	29244480	29244495	ENSG00000169306	3	+	ENSG00000251815_SNORD116-26(+)	59	74	0.986	0.986	0.987
chrX	29248928	29248943	ENSG00000169306	3	+	ENSG00000207093_SNORD116-8(+)	6	21	0.991	0.986	0.998
chrX	29248928	29248943	ENSG00000169306	3	+	ENSG00000207442_SNORD116-6(+)	6	21	0.989	0.983	0.998
chrX	29257114	29257129	ENSG00000169306	3	+	ENSG00000207245_SNORD116-29(+)	62	77	0.985	0.981	0.99
chrX	29268852	29268868	ENSG00000169306	4	+	ENSG00000251815_SNORD116-26(+)	68	84	0.989	0.982	0.996
chrX	29268852	29268869	ENSG00000169306	5	+	ENSG00000252326_SNORD116-25(+)	63	80	0.988	0.983	0.992
chrX	29277725	29277740	ENSG00000169306	3	+	ENSG00000207245_SNORD116-29(+)	55	70	0.99	0.983	0.995
chrX	29291155	29291171	ENSG00000169306	4	+	ENSG00000278123_SNORD116-28(+)	59	75	0.992	0.984	0.999
chrX	29295561	29295576	ENSG00000169306	3	+	ENSG00000212553_SNORD116(-)	6	21	0.991	0.988	0.995
chrX	29304649	29304664	ENSG00000169306	3	+	ENSG00000207197_SNORD116-12(+)	61	76	0.992	0.981	0.999
chrX	29304834	29304851	ENSG00000169306	5	+	ENSG00000251896_SNORD116-27(+)	74	91	0.986	0.982	0.991
chrX	29304834	29304851	ENSG00000169306	5	+	ENSG00000252326_SNORD116-25(+)	74	91	0.986	0.982	0.991
chrX	29304836	29304851	ENSG00000169306	3	+	ENSG00000251815_SNORD116-26(+)	78	93	0.986	0.983	0.988
chrX	29312774	29312789	ENSG00000169306	3	+	ENSG00000252985_SNORD116(+)	1	16	0.99	0.984	0.994
chrX	29312807	29312822	ENSG00000169306	3	+	ENSG00000212553_SNORD116(-)	6	21	0.984	0.981	0.986
chrX	29343374	29343389	ENSG00000169306	3	+	ENSG00000251815_SNORD116-26(+)	68	83	0.992	0.992	0.992
chrX	29343374	29343389	ENSG00000169306	3	+	ENSG00000252326_SNORD116-25(+)	64	79	0.988	0.984	0.993
chrX	29343374	29343390	ENSG00000169306	4	+	ENSG00000251896_SNORD116-27(+)	63	79	0.994	0.985	0.998
chrX	29354150	29354165	ENSG00000169306	3	+	ENSG00000207245_SNORD116-29(+)	62	77	0.994	0.988	0.998
chrX	29354150	29354165	ENSG00000169306	3	+	ENSG00000251815_SNORD116-26(+)	75	90	0.991	0.982	0.998
chrX	29354150	29354165	ENSG00000169306	3	+	ENSG00000251896_SNORD116-27(+)	71	86	0.991	0.985	0.996
chrX	29354150	29354165	ENSG00000169306	3	+	ENSG00000252277_SNORD116-30(+)	64	79	0.993	0.985	0.997
chrX	29354150	29354165	ENSG00000169306	3	+	ENSG00000252326_SNORD116-25(+)	71	86	0.991	0.985	0.996
chrX	29357680	29357695	ENSG00000169306	3	+	ENSG00000206609_SNORD116-11(+)	72	87	0.986	0.983	0.987
chrX	29362506	29362522	ENSG00000169306	4	+	ENSG00000206727_SNORD116-9(+)	6	22	0.994	0.982	0.999
chrX	29362506	29362522	ENSG00000169306	4	+	ENSG00000207014_SNORD116-3(+)	6	22	0.994	0.982	0.999
chrX	29362506	29362522	ENSG00000169306	4	+	ENSG00000207093_SNORD116-8(+)	6	22	0.991	0.986	0.996
chrX	29362506	29362522	ENSG00000169306	4	+	ENSG00000207133_SNORD116-7(+)	6	22	0.994	0.982	0.999
chrX	29362506	29362522	ENSG00000169306	4	+	ENSG00000207191_SNORD116-5(+)	6	22	0.994	0.982	0.999
chrX	29362506	29362522	ENSG00000169306	4	+	ENSG00000207442_SNORD116-6(+)	6	22	0.989	0.984	0.996
chrX	29362507	29362522	ENSG00000169306	3	+	ENSG00000207063_SNORD116-1(+)	6	21	0.993	0.987	0.997
chrX	29362507	29362522	ENSG00000169306	3	+	ENSG00000212553_SNORD116(-)	6	21	0.989	0.982	0.994
chrX	29362507	29362522	ENSG00000169306	3	+	ENSG00000275529_SNORD116-4(+)	6	21	0.993	0.983	0.999
chrX	29364872	29364887	ENSG00000169306	3	+	ENSG00000206609_SNORD116-11(+)	61	76	0.991	0.985	0.998
chrX	29364872	29364888	ENSG00000169306	4	+	ENSG00000206656_SNORD116-17(+)	60	76	0.991	0.981	0.997
chrX	29364872	29364888	ENSG00000169306	4	+	ENSG00000206688_SNORD116-18(+)	60	76	0.991	0.981	0.997
chrX	29364872	29364888	ENSG00000169306	4	+	ENSG00000207174_SNORD116-15(+)	60	76	0.991	0.981	0.997
chrX	29364872	29364888	ENSG00000169306	4	+	ENSG00000207263_SNORD116-16(+)	60	76	0.991	0.981	0.997
chrX	29364872	29364888	ENSG00000169306	4	+	ENSG00000207460_SNORD116-19(+)	60	76	0.991	0.981	0.997
chrX	29364872	29364888	ENSG00000169306	4	+	ENSG00000275127_SNORD116-22(+)	60	76	0.991	0.981	0.997
chrX	29364872	29364888	ENSG00000169306	4	+	ENSG00000277785_SNORD116-21(+)	60	76	0.991	0.981	0.997
chrX	29364872	29364888	ENSG00000169306	4	+	ENSG00000278715_SNORD116-20(+)	60	76	0.993	0.985	0.998
chrX	29364873	29364888	ENSG00000169306	3	+	ENSG00000206621_SNORD116-14(+)	60	75	0.988	0.985	0.99
chrX	29364873	29364888	ENSG00000169306	3	+	ENSG00000207279_SNORD116-24(+)	60	75	0.992	0.989	0.996
chrX	29364873	29364888	ENSG00000169306	3	+	ENSG00000207375_SNORD116-23(+)	60	75	0.99	0.983	0.994
chrX	29366282	29366297	ENSG00000169306	3	+	ENSG00000252277_SNORD116-30(+)	57	72	0.985	0.98	0.99
chrX	29366395	29366410	ENSG00000169306	3	+	ENSG00000202498_SNORD116(-)	4	19	0.987	0.982	0.995
chrX	29369091	29369106	ENSG00000169306	3	+	ENSG00000212553_SNORD116(-)	67	82	0.987	0.986	0.988
chrX	29373666	29373681	ENSG00000169306	3	+	ENSG00000207197_SNORD116-12(+)	72	87	0.992	0.983	0.998
chrX	29374991	29375007	ENSG00000169306	4	+	ENSG00000278123_SNORD116-28(+)	58	74	0.99	0.982	0.997
chrX	29374994	29375010	ENSG00000169306	4	+	ENSG00000251815_SNORD116-26(+)	70	86	0.986	0.985	0.987
chrX	29374994	29375010	ENSG00000169306	4	+	ENSG00000251896_SNORD116-27(+)	66	82	0.992	0.988	0.994
chrX	29377241	29377256	ENSG00000169306	3	+	ENSG00000212553_SNORD116(-)	6	21	0.991	0.989	0.994
chrX	29387113	29387128	ENSG00000169306	3	+	ENSG00000251896_SNORD116-27(+)	63	78	0.987	0.985	0.988
chrX	29400916	29400932	ENSG00000169306	4	+	ENSG00000207093_SNORD116-8(+)	6	22	0.993	0.987	0.998
chrX	29400916	29400932	ENSG00000169306	4	+	ENSG00000207442_SNORD116-6(+)	6	22	0.992	0.987	0.998
chrX	29409780	29409795	ENSG00000169306	3	+	ENSG00000200661_SNORD116-10(+)	62	77	0.986	0.98	0.992
chrX	29432912	29432927	ENSG00000169306	3	+	ENSG00000275127_SNORD116-22(+)	14	29	0.987	0.981	0.994
chrX	29433091	29433106	ENSG00000169306	3	+	ENSG00000212553_SNORD116(-)	5	20	0.988	0.982	0.997
chrX	29438439	29438454	ENSG00000169306	3	+	ENSG00000202498_SNORD116(-)	63	78	0.989	0.982	0.995
chrX	29447357	29447373	ENSG00000169306	4	+	ENSG00000200661_SNORD116-10(+)	32	48	0.991	0.988	0.995
chrX	29447757	29447772	ENSG00000169306	3	+	ENSG00000251896_SNORD116-27(+)	58	73	0.99	0.984	0.994
